DateTime,Season,No.Customers,Average.age.of.customers,Tips.in.EUR,No.times.door.opened,Outside.temperatur.in.Celsius,Restaurant.temperature.in.Celsius,No.meals,No.drinks,Gas.consumption.in.kwh,Water.comsumption.in.liter,Electricity.consumption.in.kwh,No.transactions.with.card,No.transactions.with.cash,Total.revenue.in.EUR,Meal.revenue.in.EUR,Drink.revenue.in.EUR
24/02/2000 19:00,Winter,25,40,105.75,20,-0.5,20.9,192,112,311.78,147.53,472.53,8,17,2315.44,1760.12,555.32
24/02/2000 20:00,Winter,22,39,98.12,28,-1.2,21,127,129,251.68,110.53,446.37,9,13,1600.28,829.23,771.05
24/02/2000 21:00,Winter,13,31,42.9,18,-2,21.4,57,112,166.27,63.16,400.13,10,3,896.82,498.93,397.88
24/02/2000 22:00,Winter,9,31,33.03,10,-2.8,21.6,52,70,164.39,72.08,397.56,7,2,1274.45,733.43,541.02
24/02/2000 23:00,Winter,2,25,9.24,4,-3.5,21.9,8,9,58.31,37.86,340.4,2,0,130.93,89.87,41.06
25/02/2000 10:00,Winter,22,49,100.76,18,1.1,21.1,111,77,238.28,98.26,413.8,11,11,1494.36,1211.51,282.86
25/02/2000 11:00,Winter,29,49,116.58,26,1.8,20.8,162,132,281.9,125.56,433.74,9,20,1660.83,1300.85,359.98
25/02/2000 12:00,Winter,34,49,140.42,38,2.4,20.5,221,275,332.79,175.2,454.04,13,21,3158.42,2105.98,1052.44
25/02/2000 13:00,Winter,15,51,70.2,16,2.9,21.4,119,123,247.15,110.15,403.24,4,11,1454.77,699.3,755.47
25/02/2000 14:00,Winter,6,25,25.98,10,3.2,21.8,43,43,145.18,52.74,333.32,5,1,775.26,497.51,277.75
25/02/2000 15:00,Winter,0,NA,0,6,3.3,22,0,0,21.17,35.67,208.71,0,0,0,0,0
25/02/2000 16:00,Winter,2,20,5.54,4,3.2,22,10,15,77.18,54.92,272.72,1,1,133.01,87.29,45.72
25/02/2000 17:00,Winter,6,25,21.18,2,2.9,21.8,33,47,129.42,36,306.75,6,21,816.98,505.75,311.23
25/02/2000 18:00,Winter,22,39,84.7,20,2.4,21.1,123,72,249.75,109.57,408.24,8,14,1317.58,923.8,393.77
25/02/2000 19:00,Winter,34,39,168.3,36,1.8,20.5,182,299,302.58,148.96,444.82,18,16,2384.2,1384.72,999.48
25/02/2000 20:00,Winter,31,38,124,26,1.1,20.7,217,227,327.65,174.14,462.88,16,15,2377.74,1131.78,1245.96
25/02/2000 21:00,Winter,12,30,48.48,16,0.3,21.5,71,87,189.44,72.87,394.66,10,2,993.16,493,500.15
25/02/2000 22:00,Winter,6,28,24.66,2,-0.5,21.7,25,21,113.24,44.61,351.51,4,2,359.95,258.28,101.67
25/02/2000 23:00,Winter,0,NA,0,10,-1.2,22,0,0,44.27,8.09,269.69,0,0,0,0,0
26/02/2000 10:00,Winter,13,49,69.03,16,-1.2,21.4,71,34,192.57,76.49,407.06,3,10,799.52,655.75,143.77
26/02/2000 11:00,Winter,23,50,122.59,32,-0.5,21,200,167,315.05,152.7,480.46,7,16,1808.56,1305.93,502.63
26/02/2000 12:00,Winter,13,51,55.38,22,0.1,21.4,109,106,233.95,106.43,416.83,6,7,1008.14,636.65,371.5
26/02/2000 13:00,Winter,12,49,59.04,12,0.6,21.5,87,45,207.53,104.74,402.95,4,8,845.31,655.72,189.59
26/02/2000 14:00,Winter,6,23,22.2,2,0.9,21.8,31,17,126.45,56.53,335.05,5,1,377.1,308.89,68.21
26/02/2000 15:00,Winter,2,27,6.62,10,1,21.9,7,11,50.94,23.79,260.12,0,2,69.64,40.34,29.29
26/02/2000 16:00,Winter,2,27,6.32,4,0.9,21.9,13,6,64.05,25,294.79,1,1,96.22,70.32,25.9
26/02/2000 17:00,Winter,3,26,10.02,8,0.6,21.9,12,12,81.41,26.96,328.68,3,0,199.97,135.28,64.69
26/02/2000 18:00,Winter,12,39,51.24,10,0.1,21.5,75,83,191.65,73.57,392.01,10,2,1105.07,567.82,537.25
26/02/2000 19:00,Winter,22,39,109.78,24,-0.5,21,85,75,207.43,102.06,402.64,12,10,1631.44,1073.83,557.61
26/02/2000 20:00,Winter,19,41,79.23,28,-1.2,21.2,84,134,201.6,99.8,422.59,8,11,1221.81,547.82,674
26/02/2000 21:00,Winter,20,29,87.2,22,-2,21.1,114,155,240.44,82.69,439.69,12,8,1741.5,990.57,750.93
26/02/2000 22:00,Winter,8,28,36,12,-2.8,21.7,30,36,116.26,74.19,376.52,6,2,551.54,312.45,239.09
26/02/2000 23:00,Winter,1,24,4.72,2,-3.5,22,6,4,55.75,17.15,296.47,1,0,72.44,52.81,19.63
27/02/2000 10:00,Winter,11,49,54.89,16,-1,21.5,41,38,147.8,39.58,367.34,4,7,529.93,377.9,152.03
27/02/2000 11:00,Winter,22,51,108.68,28,-0.3,21.1,161,157,287.51,130.8,455.2,6,16,1722.5,1030.64,691.86
27/02/2000 12:00,Winter,19,49,95.38,20,0.3,21.2,83,74,202.23,91.34,394.75,6,13,928.15,636.16,291.99
27/02/2000 13:00,Winter,13,49,53.56,8,0.8,21.4,61,97,178.35,66.48,379.4,3,10,1159.16,633.04,526.13
27/02/2000 14:00,Winter,5,25,14.1,6,1.1,21.8,25,32,107.96,76.95,328.61,4,1,315.4,297.67,17.73
27/02/2000 15:00,Winter,3,26,12.15,4,1.2,21.9,18,13,97.81,48.71,317.31,3,0,259.41,185.86,73.55
27/02/2000 16:00,Winter,1,18,3.7,8,1.1,22,3,3,53.01,31.29,277.11,1,0,63.68,40.11,23.58
27/02/2000 17:00,Winter,6,26,29.52,10,0.8,21.8,36,14,133.71,74.73,339.9,1,5,252.75,223.39,29.36
27/02/2000 18:00,Winter,16,39,76.16,12,0.3,21.3,75,125,192.33,57.59,394.44,5,11,821.68,535.63,286.04
27/02/2000 19:00,Winter,27,40,115.83,22,-0.3,20.8,179,196,300.64,171.61,466.88,16,11,2485.01,1238.98,1246.03
27/02/2000 20:00,Winter,17,40,75.65,22,-1,21.3,55,122,167.35,56.35,391.39,11,6,1233.51,646.32,587.19
27/02/2000 21:00,Winter,11,31,45.54,12,-1.8,21.5,69,88,191.22,56.17,410.64,9,2,1516.73,851.18,665.54
27/02/2000 22:00,Winter,6,30,25.2,12,-2.6,21.7,3,44,40.15,2.92,283.14,4,2,300.81,35.1,265.71
27/02/2000 23:00,Winter,3,26,12.12,6,-3.3,21.9,20,10,97.95,41.77,359.35,3,0,317.86,258.39,59.47
28/02/2000 10:00,Winter,20,51,103.6,22,3.7,21.2,185,86,301.86,163.68,423.33,9,11,1349.23,975.6,373.63
28/02/2000 11:00,Winter,28,50,127.4,24,4.4,20.8,166,116,285.99,129.93,408.58,10,18,1668.21,1259.85,408.36
28/02/2000 12:00,Winter,38,49,209.38,48,5,20.4,271,276,368.52,202.24,450.29,11,27,3302.53,2415.71,886.82
28/02/2000 13:00,Winter,20,49,117.2,30,5.5,21.2,144,151,269.63,129.99,389.75,7,13,1523.29,1122.05,401.24
28/02/2000 14:00,Winter,7,25,28.28,6,5.8,21.8,28,27,123.98,41.57,296.26,5,2,411.77,233,178.77
28/02/2000 15:00,Winter,1,21,3.71,2,5.9,22,6,4,39.91,27.98,220.91,0,1,83.1,68.2,14.9
28/02/2000 16:00,Winter,5,25,18.65,8,5.8,21.9,39,41,130.2,48.33,302.42,4,1,746.09,509.09,237
28/02/2000 17:00,Winter,10,26,38.6,10,5.5,21.6,39,56,139.42,46.69,297.46,9,1,671.28,558.96,112.32
28/02/2000 18:00,Winter,16,40,77.28,24,5,21.4,40,54,147.62,33.86,311.26,9,7,675.2,469.38,205.82
28/02/2000 19:00,Winter,29,40,131.37,30,4.4,20.8,91,86,212.86,79.06,359.03,11,18,698.99,316.08,382.9
28/02/2000 20:00,Winter,26,40,126.88,34,3.7,20.9,162,65,280.78,132.26,417.85,17,9,2472.46,2111.84,360.62
28/02/2000 21:00,Winter,24,29,101.04,28,2.9,21,150,96,278.46,132.2,415.71,18,6,2612.56,2068.01,544.55
28/02/2000 22:00,Winter,11,30,42.13,16,2.2,21.5,65,37,180.01,68.67,364.02,6,5,763.65,524.26,239.39
28/02/2000 23:00,Winter,4,25,13.76,4,1.4,21.8,31,14,122.01,57.94,339.15,3,1,526.09,449.15,76.94
29/02/2000 10:00,Winter,11,53,62.48,48,-0.4,21.5,48,71,158.06,76.03,378.01,3,8,557.27,336.42,220.84
29/02/2000 11:00,Winter,23,46,107.18,28,0.3,21,141,64,263.7,138.45,439.09,9,14,1361.48,1150.41,211.07
29/02/2000 12:00,Winter,35,50,147.7,36,0.9,20.5,225,129,334.68,165.08,475.12,11,24,3100.63,2461.71,638.92
29/02/2000 13:00,Winter,10,49,55.1,6,1.4,21.6,55,70,169.69,65.9,363.01,5,5,697.03,376.36,320.67
29/02/2000 14:00,Winter,9,24,31.41,6,1.7,21.6,61,18,176.58,71.61,358.53,9,0,730.64,663.12,67.52
29/02/2000 15:00,Winter,4,21,18.12,2,1.8,21.8,23,19,115.1,39.79,309.89,4,0,249.36,180.98,68.38
29/02/2000 16:00,Winter,0,NA,0,2,1.7,22,0,0,16.49,20.97,231.57,0,0,0,0,0
29/02/2000 17:00,Winter,10,24,38.1,6,1.4,21.6,48,37,153.02,87.18,360.36,9,1,733.49,535.01,198.47
29/02/2000 18:00,Winter,17,39,73.44,20,0.9,21.3,90,76,209.77,95,404.1,8,9,1168.53,959.17,209.36
29/02/2000 19:00,Winter,28,39,123.48,28,0.3,20.8,180,197,301.49,141.88,461.72,15,13,3183.8,2131.58,1052.22
29/02/2000 20:00,Winter,32,41,152.96,26,-0.4,20.6,154,269,275.83,122.51,452.03,16,16,2054.04,1019.09,1034.95
29/02/2000 21:00,Winter,17,28,70.38,12,-1.2,21.3,50,120,162.2,65.33,380.48,13,4,1054.73,544.23,510.5
29/02/2000 22:00,Winter,8,28,31.44,8,-2,21.7,63,70,171.53,62.24,404.38,6,2,1286.51,903.7,382.8
29/02/2000 23:00,Winter,4,24,14.76,6,-2.7,21.8,28,29,114.28,45.8,365.38,3,1,490,275.67,214.33
01/03/2000 10:00,Spring,17,51,68.85,18,6.5,21.4,92,126,217.89,115.23,340.52,6,11,941.21,664.15,277.06
01/03/2000 11:00,Spring,24,51,119.28,20,7.2,21.1,98,167,221.4,105.78,337.68,4,20,1521.27,805.01,716.26
01/03/2000 12:00,Spring,34,50,183.26,30,7.8,20.7,171,105,293.69,137.25,379.19,11,23,1455.13,976.79,478.34
01/03/2000 13:00,Spring,21,51,129.57,24,8.3,21.2,121,92,247.52,113.55,346.21,4,17,1614.91,1167.77,447.14
01/03/2000 14:00,Spring,7,25,21.91,6,8.6,21.9,51,63,160.07,79.14,286.06,6,1,1036.92,556.05,480.87
01/03/2000 15:00,Spring,3,26,11.76,6,8.7,22,11,19,67.51,23.51,195.97,1,2,183.98,115.18,68.8
01/03/2000 16:00,Spring,4,26,15.2,6,8.6,22,30,17,122.17,73.57,248.07,1,3,352.41,267.13,85.27
01/03/2000 17:00,Spring,6,25,21.6,6,8.3,21.9,27,44,111.28,32.82,255.71,5,1,714.54,407.83,306.71
01/03/2000 18:00,Spring,26,39,114.66,32,7.8,21,107,75,233.87,89.94,342.31,13,13,1292.87,1082.73,210.14
01/03/2000 19:00,Spring,22,41,103.62,22,7.2,21.2,145,124,267.48,117.83,371.7,12,10,1926.91,1550.57,376.34
01/03/2000 20:00,Spring,29,40,129.63,24,6.5,20.8,220,118,331.42,145.16,417.56,11,18,2466.04,1823.37,642.67
01/03/2000 21:00,Spring,23,30,101.66,26,5.7,21.1,135,173,260,137.59,384.15,14,9,3024.75,1589.35,1435.4
01/03/2000 22:00,Spring,10,29,40.5,10,4.9,21.6,67,32,185.43,50.04,336.73,8,2,1370.94,1175.3,195.64
01/03/2000 23:00,Spring,2,27,7.26,2,4.2,22,10,6,69.4,12.84,275.61,0,2,101.34,81,20.34
02/03/2000 10:00,Spring,19,49,102.79,14,8.9,21.3,112,60,236.84,99.67,338.41,6,13,1254.21,934.14,320.07
02/03/2000 11:00,Spring,22,48,127.16,30,9.6,21.2,59,64,168.27,39.9,288.65,4,18,895.25,537.68,357.56
02/03/2000 12:00,Spring,26,48,119.86,30,10.2,21.1,148,183,272.45,123.89,346.98,7,19,1644.48,824.9,819.58
02/03/2000 13:00,Spring,10,49,51.3,8,10.7,21.8,60,74,170.88,93.22,279,5,5,679.76,537.53,142.23
02/03/2000 14:00,Spring,5,25,18.2,10,11,22,26,35,114.84,71.06,224.35,3,2,453.23,338.45,114.77
02/03/2000 15:00,Spring,0,NA,0,8,11.1,22.3,0,0,27.42,29.47,159.36,0,0,0,0,0
02/03/2000 16:00,Spring,5,23,13.2,12,11,22,23,22,105.73,32.7,214.67,5,0,328.47,221.27,107.21
02/03/2000 17:00,Spring,4,25,13.52,4,10.7,22.1,25,17,113.16,46.49,233.91,3,1,430.6,287.48,143.13
02/03/2000 18:00,Spring,11,38,54.12,14,10.2,21.8,65,87,181.08,80.26,285.18,7,4,1452.37,655.7,796.67
02/03/2000 19:00,Spring,17,39,88.23,20,9.6,21.5,86,123,204.79,77.02,308.24,4,13,1206.1,537.68,668.43
02/03/2000 20:00,Spring,32,40,147.84,30,8.9,20.8,111,78,236.38,98.6,336,10,22,1220.72,840.98,379.74
02/03/2000 21:00,Spring,16,30,44.64,20,8.1,21.5,89,60,210.55,88.11,330.76,8,8,819.47,596.21,223.25
02/03/2000 22:00,Spring,8,29,33.68,6,7.3,21.8,62,26,174.93,32.12,311.38,5,3,765.59,604.83,160.76
02/03/2000 23:00,Spring,1,25,3.01,4,6.6,22.1,6,4,68.35,27.09,180.48,0,1,82.75,65.25,17.5
03/03/2000 10:00,Spring,13,48,64.61,22,5.9,21.5,76,54,193.28,95,337.78,5,8,780.97,622.34,158.63
03/03/2000 11:00,Spring,32,49,147.2,32,6.6,20.7,232,242,339.2,187.67,415.3,7,25,2600.34,1558.48,1041.86
03/03/2000 12:00,Spring,27,52,145.8,22,7.2,20.9,103,114,227.68,92.87,340.56,9,18,1501.59,1132.56,369.02
03/03/2000 13:00,Spring,14,49,76.02,14,7.7,21.5,88,106,211.45,91.97,322.82,3,11,1574.48,1119.84,454.64
03/03/2000 14:00,Spring,5,27,19.5,12,8,21.9,28,19,117.79,77.63,252.86,4,1,435.38,312.72,122.66
03/03/2000 15:00,Spring,1,23,3.66,8,8.1,22.1,4,4,31.3,25,202.57,1,0,72.77,43.12,29.65
03/03/2000 16:00,Spring,0,NA,0,4,8,22.1,0,0,50.34,16.98,156.57,0,0,0,0,0
03/03/2000 17:00,Spring,9,24,38.43,4,7.7,21.7,83,44,205.07,78.08,330.94,6,3,1098.25,811.64,286.61
03/03/2000 18:00,Spring,21,40,98.7,28,7.2,21.2,84,77,202.04,111.54,333.99,9,12,1248.79,924.12,324.66
03/03/2000 19:00,Spring,40,40,184.4,40,6.6,20.4,160,326,282.74,147.37,385.54,19,21,1838.37,1352.11,486.26
03/03/2000 20:00,Spring,26,39,100.36,26,5.9,21,207,75,321.3,161.06,414.06,18,8,2761.53,2271.86,489.67
03/03/2000 21:00,Spring,20,30,67.6,22,5.1,21.2,99,139,223.26,107.66,366.45,15,5,1813.99,941.73,872.26
03/03/2000 22:00,Spring,5,29,21.85,6,4.3,21.8,31,17,121.41,56.44,305.18,3,2,386.33,310.88,75.44
03/03/2000 23:00,Spring,4,25,13.16,14,3.6,21.9,16,5,87.93,28.73,264.51,3,1,153.81,122.7,31.12
04/03/2000 10:00,Spring,20,49,84.8,22,5,21.2,136,77,258.73,115.67,390.15,4,16,1939.57,1664.23,275.34
04/03/2000 11:00,Spring,23,49,94.53,24,5.7,21.1,125,84,248.1,142.38,373.59,10,13,1066.18,749.2,316.98
04/03/2000 12:00,Spring,28,48,125.44,24,6.3,20.9,185,227,301.54,149.12,398.57,14,14,1476.1,1032.11,443.99
04/03/2000 13:00,Spring,15,50,87,18,6.8,21.5,106,75,232.64,103.76,349.98,4,11,1482.74,1147.48,335.26
04/03/2000 14:00,Spring,6,24,22.32,4,7.1,21.9,34,39,130.41,46.1,274.99,6,0,484.43,264.86,219.57
04/03/2000 15:00,Spring,2,28,7.06,10,7.2,22,9,13,78.59,28.11,225.02,2,0,170.41,102.31,68.1
04/03/2000 16:00,Spring,4,27,15.24,4,7.1,21.9,25,12,115.04,44.21,255.73,3,1,316.53,248.85,67.67
04/03/2000 17:00,Spring,5,24,18.05,2,6.8,21.9,18,39,86.28,22.26,253.98,1,4,297.8,109.14,188.65
04/03/2000 18:00,Spring,14,39,55.44,12,6.3,21.5,104,34,228.08,117.27,356.6,7,7,904.68,756.98,147.7
04/03/2000 19:00,Spring,19,39,92.91,22,5.7,21.3,78,54,196.23,72.94,342.32,8,11,583.25,429.48,153.77
04/03/2000 20:00,Spring,30,39,144.6,32,5,20.8,192,199,311.06,162.32,415.74,10,20,2763.57,1860.11,903.46
04/03/2000 21:00,Spring,13,32,56.03,8,4.2,21.5,72,22,193.61,93.22,347.47,10,3,1072.53,953.31,119.22
04/03/2000 22:00,Spring,6,29,27.06,6,3.4,21.8,33,25,130.92,70.74,303.53,5,1,529.4,379.37,150.03
04/03/2000 23:00,Spring,1,20,3.82,6,2.7,22,4,8,55.53,55.01,234.98,1,0,96.63,63.22,33.42
05/03/2000 10:00,Spring,13,48,54.34,10,7.9,21.6,41,77,140.83,46,281.06,3,10,675.85,339.07,336.78
05/03/2000 11:00,Spring,19,49,88.92,18,8.6,21.3,103,79,228.68,121.91,334.79,3,16,1123.58,946.96,176.62
05/03/2000 12:00,Spring,28,49,141.68,40,9.2,21,171,176,291.92,143.22,363.66,7,21,2395.04,1505,890.03
05/03/2000 13:00,Spring,15,49,73.05,16,9.7,21.6,62,100,177.86,88.03,294.26,4,11,832.29,306.22,526.07
05/03/2000 14:00,Spring,5,25,18.9,8,10,22,34,13,124.05,27.98,241.16,5,0,492.82,423.7,69.12
05/03/2000 15:00,Spring,3,22,9.81,4,10.1,22.1,20,12,96.77,66.88,223.69,3,0,258.83,215.56,43.27
05/03/2000 16:00,Spring,6,24,21.78,4,10,22,32,20,125.49,58.37,264.65,4,2,451.99,341.71,110.28
05/03/2000 17:00,Spring,8,24,24.64,10,9.7,21.9,50,35,160.66,65.49,277.56,7,1,599.84,400.76,199.07
05/03/2000 18:00,Spring,11,40,58.85,4,9.2,21.7,46,83,156.25,71.69,277.74,6,5,983.24,504.94,478.3
05/03/2000 19:00,Spring,20,39,70,20,8.6,21.3,114,138,242.97,108.55,339.69,14,6,2407.7,1742.06,665.63
05/03/2000 20:00,Spring,24,39,104.88,28,7.9,21.1,74,94,192.08,79.74,312,11,13,883.88,524.29,359.59
05/03/2000 21:00,Spring,14,30,57.12,10,7.1,21.5,83,90,203.06,67.05,328.27,10,4,1175.39,709.27,466.12
05/03/2000 22:00,Spring,7,28,23.52,6,6.3,21.8,25,42,112.98,12.08,274.4,5,2,514.73,299.71,215.03
05/03/2000 23:00,Spring,1,27,4.37,6,5.6,22,7,3,74.76,18.87,215.25,1,0,105.39,87.74,17.65
06/03/2000 10:00,Spring,14,50,79.52,16,5.3,21.5,75,112,195.81,80.26,341.66,6,8,1329.45,769.58,559.88
06/03/2000 11:00,Spring,33,50,177.54,40,6,20.7,263,96,362.01,183.46,435.08,9,24,1611.9,1274.22,337.68
06/03/2000 12:00,Spring,35,50,187.95,38,6.7,20.6,195,110,310.15,157.1,404.2,10,25,2533.15,2098.29,434.86
06/03/2000 13:00,Spring,22,48,100.98,26,7.1,21.2,80,174,191.82,92.11,329.84,4,18,1729.12,895,834.12
06/03/2000 14:00,Spring,5,25,15.5,14,7.4,21.9,27,12,121.22,45.9,269.4,4,1,290.53,242.81,47.72
06/03/2000 15:00,Spring,2,24,5.64,2,7.5,22,7,6,49.77,36.33,231.34,2,0,98.07,72.09,25.99
06/03/2000 16:00,Spring,0,NA,0,6,7.4,22.1,0,0,41.96,20.67,158.54,0,0,0,0,0
06/03/2000 17:00,Spring,4,24,13.28,4,7.1,21.9,25,18,110.45,6.35,275.05,3,1,218.88,127.27,91.61
06/03/2000 18:00,Spring,12,39,58.27,14,6.7,21.6,63,53,181.16,91.06,312.61,4,8,690.35,559.86,130.49
06/03/2000 19:00,Spring,33,39,147.18,32,6,20.7,180,228,298.31,158.58,401.21,18,15,2517.72,1563.24,954.48
06/03/2000 20:00,Spring,30,38,142.5,28,5.3,20.8,168,248,291.09,142.72,402.93,13,17,2513.99,1749.29,764.7
06/03/2000 21:00,Spring,21,30,71.82,26,4.5,21.1,82,103,199.27,90.43,357.77,16,5,1577.41,917.03,660.38
06/03/2000 22:00,Spring,6,28,24.66,12,3.8,21.8,16,42,80.91,42.39,274.69,5,1,624.21,280.83,343.38
06/03/2000 23:00,Spring,1,21,4.15,8,3,22,6,2,63.51,40,247.79,1,0,56.23,46.33,9.91
07/03/2000 10:00,Spring,18,53,89.28,24,6,21.3,53,47,166.36,66.72,315.47,4,14,513.11,873.2,205.29
07/03/2000 11:00,Spring,19,48,92.53,26,6.7,21.3,75,137,192.12,76.49,326.74,6,13,1338.7,673.43,665.27
07/03/2000 12:00,Spring,35,51,149.1,38,7.4,20.6,177,205,300.13,135.37,389.18,10,25,2282.2,1555.38,726.82
07/03/2000 13:00,Spring,21,50,103.95,32,7.8,21.2,86,33,203.2,75.88,326.66,7,14,1223.98,1050.71,173.28
07/03/2000 14:00,Spring,6,27,19.62,4,8.1,21.9,36,46,133.51,49.1,281.88,4,2,474.35,246.19,228.16
07/03/2000 15:00,Spring,1,22,3.22,10,8.2,22.1,5,7,47.39,26.45,206.41,1,0,85.82,37.16,48.67
07/03/2000 16:00,Spring,3,22,12.48,12,8.1,22,19,11,94.58,50.14,225.94,3,0,289.39,199.97,89.42
07/03/2000 17:00,Spring,14,25,50.26,16,7.8,21.5,27,41,119.69,50.79,268.68,8,6,725.79,413.46,312.34
07/03/2000 18:00,Spring,30,39,125.4,34,7.4,20.8,144,110,268.48,142.27,367.85,18,12,1928.2,1161.09,767.11
07/03/2000 19:00,Spring,19,41,83.79,22,6.7,21.3,112,81,238.42,105.52,356.61,8,11,1123.87,834.91,288.96
07/03/2000 20:00,Spring,28,40,150.92,28,6,20.9,178,216,295.74,150.37,400.72,14,14,2047.74,1170.09,877.65
07/03/2000 21:00,Spring,28,30,135.24,32,5.2,20.9,116,240,239.4,115.42,374.3,15,13,3059.35,1612.15,1447.2
07/03/2000 22:00,Spring,11,29,40.48,14,4.5,21.6,54,74,168.16,56.79,319.09,5,6,781.78,387.72,394.07
07/03/2000 23:00,Spring,2,22,7.24,8,3.7,22,12,8,63.1,38.94,281.32,2,0,174.4,119.69,54.71
08/03/2000 10:00,Spring,26,51,118.04,26,7,21,140,162,260.85,116.16,371.95,7,19,1745.31,1270.05,475.25
08/03/2000 11:00,Spring,28,50,138.04,28,7.8,20.9,152,224,274.22,113.61,371.44,10,18,2077.2,970.3,1106.9
08/03/2000 12:00,Spring,24,49,104.88,32,8.4,21.1,92,76,216.03,98.39,328.38,8,16,1498.24,1176.39,321.85
08/03/2000 13:00,Spring,25,50,129.5,30,8.9,21.1,111,82,236.59,111.6,330.69,5,20,712.74,586.27,126.47
08/03/2000 14:00,Spring,7,26,28.56,12,9.2,21.9,32,58,128.95,26.83,266.15,5,2,745.36,428.96,316.41
08/03/2000 15:00,Spring,3,23,12.39,6,9.3,22.1,17,12,98.52,21.97,230.78,3,0,280.28,221.48,58.8
08/03/2000 16:00,Spring,2,27,8.74,6,9.2,22.1,8,13,71.64,35.89,219.84,2,0,167.08,92.51,74.56
08/03/2000 17:00,Spring,9,25,26.19,6,8.9,21.8,52,75,161.76,70.58,284.17,9,0,851.99,517.57,334.42
08/03/2000 18:00,Spring,26,42,110.76,24,8.4,21,116,188,242.34,113.8,346.78,18,8,2602.71,1608.08,994.63
08/03/2000 19:00,Spring,24,40,122.64,26,7.8,21.1,103,46,231.31,117.46,336.74,13,11,1115.99,885.75,230.24
08/03/2000 20:00,Spring,28,40,109.2,28,7,20.9,184,87,301.72,156.19,394.3,12,16,2458.74,2125.23,333.52
08/03/2000 21:00,Spring,32,31,148.8,34,6.3,20.7,139,145,263.1,124.79,381.24,19,13,1939.51,1160.06,779.46
08/03/2000 22:00,Spring,5,29,18.6,6,5.5,21.9,24,34,106.84,40.84,276.94,2,3,270.63,133.67,136.97
08/03/2000 23:00,Spring,2,24,8.16,2,4.8,22,15,9,83.32,47.46,270.15,2,0,244.39,196.08,48.3
09/03/2000 10:00,Spring,10,49,41.3,12,3.1,21.6,84,27,205.03,100.33,365.61,4,6,687.5,566.45,121.05
09/03/2000 11:00,Spring,17,49,96.73,14,3.8,21.3,107,132,234.04,102.78,381,8,9,1066.71,833.6,233.11
09/03/2000 12:00,Spring,18,48,86.58,20,4.4,21.3,96,73,220.66,109.13,369.04,2,16,1140.65,808.65,331.99
09/03/2000 13:00,Spring,8,50,40.48,8,4.9,21.7,50,12,163.66,68.02,320.53,0,8,351.13,300.18,50.95
09/03/2000 14:00,Spring,1,24,3.49,6,5.2,22,6,2,56.83,41.77,215.14,1,0,54.74,41.96,12.77
09/03/2000 15:00,Spring,1,21,3.44,8,5.3,22,5,9,61.82,3.66,227.88,1,0,84.65,40.41,44.24
09/03/2000 16:00,Spring,3,24,10.26,6,5.2,21.9,19,20,93.06,62.66,284.52,2,1,327.35,204.9,122.45
09/03/2000 17:00,Spring,7,25,19.81,8,4.9,21.8,30,32,123,15.33,278.97,7,0,566.24,438.85,127.39
09/03/2000 18:00,Spring,18,41,68.4,18,4.4,21.3,39,113,129.95,48.43,319.24,10,8,846.11,335.42,510.69
09/03/2000 19:00,Spring,16,40,63.2,24,3.8,21.4,78,148,196.06,81.37,355.9,8,8,1062.3,473.02,589.28
09/03/2000 20:00,Spring,19,40,87.21,24,3.1,21.2,125,138,245.41,139.07,400.17,10,9,2198.27,1393.25,805.01
09/03/2000 21:00,Spring,19,30,84.17,22,2.3,21.2,70,126,188.16,92.46,375.59,11,8,1475.92,867.54,608.38
09/03/2000 22:00,Spring,9,32,35.19,12,1.5,21.6,27,67,115.49,43.41,314.45,5,4,659.53,274.05,385.48
09/03/2000 23:00,Spring,1,32,4.01,8,0.8,22,6,3,60.21,11.5,309.16,1,0,72.19,55.96,16.23
10/03/2000 10:00,Spring,18,49,81,20,7.4,21.3,125,80,247.62,124.61,360.08,2,16,1720.49,1307.06,413.43
10/03/2000 11:00,Spring,24,49,138.24,38,8.1,21.1,158,85,282.03,137.71,369.59,7,17,1480.73,1130.38,350.35
10/03/2000 12:00,Spring,20,49,100.6,24,8.8,21.3,128,139,255.08,110.91,347.13,7,13,1615.94,1086.53,529.4
10/03/2000 13:00,Spring,31,49,161.51,38,9.2,20.8,204,191,317.63,160.17,380.81,8,23,2289.05,1557.88,731.17
10/03/2000 14:00,Spring,10,24,37.7,6,9.5,21.8,50,79,157.66,78.01,282.49,7,3,1086.63,593.94,492.69
10/03/2000 15:00,Spring,1,22,4.12,4,9.6,22.2,6,4,50.46,4.95,178.26,1,0,87.05,74.02,13.03
10/03/2000 16:00,Spring,2,22,8.04,4,9.5,22.1,11,15,85.2,5.81,212.26,2,0,233.96,143.78,90.17
10/03/2000 17:00,Spring,6,26,17.04,8,9.2,21.9,34,15,131.67,63.33,260.15,4,2,572.48,499.61,72.86
10/03/2000 18:00,Spring,21,40,86.94,18,8.8,21.3,67,72,181.27,103.31,301.82,13,8,1313.25,925.34,387.92
10/03/2000 19:00,Spring,33,38,147.18,36,8.1,20.7,228,78,337.35,168.02,404.53,19,14,2494.74,2015.21,479.53
10/03/2000 20:00,Spring,28,40,86.52,28,7.4,20.9,127,91,254.06,112.67,359.79,12,16,938.98,615.59,323.39
